codigo_ibge,municipio,percentual_sem_internet
3540705,Porto Ferreira - SP,9.34
3540754,Potim - SP,13.8
3540804,Potirendaba - SP,13.96
3540853,Pracinha - SP,28.28
3540903,Pradópolis - SP,12.78
3541000,Praia Grande - SP,7.49
3541059,Pratânia - SP,15.03
3541109,Presidente Alves - SP,15.78
3541208,Presidente Bernardes - SP,16.15
3541307,Presidente Epitácio - SP,11.96
3541406,Presidente Prudente - SP,9.08
3541505,Presidente Venceslau - SP,9.21
3541604,Promissão - SP,10.89
3541653,Quadra - SP,12.8
3541703,Quatá - SP,13.83
3541802,Queiroz - SP,18.45
3541901,Queluz - SP,13.02
3542008,Quintana - SP,14.76
3542107,Rafard - SP,11.99
3542206,Rancharia - SP,13.61
3542305,Redenção da Serra - SP,33.75
3542404,Regente Feijó - SP,11.79
3542503,Reginópolis - SP,14.75
3542602,Registro - SP,14.91
3542701,Restinga - SP,12.16
3542800,Ribeira - SP,25.24
3542909,Ribeirão Bonito - SP,15.26
3543006,Ribeirão Branco - SP,29.37
3543105,Ribeirão Corrente - SP,15.46
3543204,Ribeirão do Sul - SP,14.17
3543238,Ribeirão dos Índios - SP,33.21
3543253,Ribeirão Grande - SP,20.95
3543303,Ribeirão Pires - SP,7.55
3543402,Ribeirão Preto - SP,8.18
3543501,Riversul - SP,24.47
3543600,Rifaina - SP,10.67
3543709,Rincão - SP,13.7
3543808,Rinópolis - SP,18.63
3543907,Rio Claro - SP,8.6
3544004,Rio das Pedras - SP,9.83
3544103,Rio Grande da Serra - SP,11.69
3544202,Riolândia - SP,15.08
3544251,Rosana - SP,10.81
3544301,Roseira - SP,15.27
3544400,Rubiácea - SP,10.8
3544509,Rubinéia - SP,14.92
3544608,Sabino - SP,18.28
3544707,Sagres - SP,22.31
3544806,Sales - SP,14.31
3544905,Sales Oliveira - SP,10.7
3545001,Salesópolis - SP,21.46
3545100,Salmourão - SP,21.8
3545159,Saltinho - SP,14.96
3545209,Salto - SP,7.88
3545308,Salto de Pirapora - SP,9.86
3545407,Salto Grande - SP,17.6
3545506,Sandovalina - SP,15.5
3545605,Santa Adélia - SP,11.87
3545704,Santa Albertina - SP,15.14
3545803,Santa Bárbara d'Oeste - SP,8.42
3546009,Santa Branca - SP,17.13
3546108,Santa Clara d'Oeste - SP,13.59
3546207,Santa Cruz da Conceição - SP,10.6
3546256,Santa Cruz da Esperança - SP,16.54
3546306,Santa Cruz das Palmeiras - SP,12.65
3546405,Santa Cruz do Rio Pardo - SP,10.56
3546504,Santa Ernestina - SP,11.98
3546603,Santa Fé do Sul - SP,10.01
3546702,Santa Gertrudes - SP,8.37
3546801,Santa Isabel - SP,14.35
3546900,Santa Lúcia - SP,15.35
3547007,Santa Maria da Serra - SP,14.06
3547106,Santa Mercedes - SP,18.04
3547205,Santana da Ponte Pensa - SP,21.89
3547304,Santana de Parnaíba - SP,6.44
3547403,Santa Rita d'Oeste - SP,16.99
3547502,Santa Rita do Passa Quatro - SP,14.9
3547601,Santa Rosa de Viterbo - SP,12.89
3547650,Santa Salete - SP,16.43
3547700,Santo Anastácio - SP,16.78
3547809,Santo André - SP,6.73
3547908,Santo Antônio da Alegria - SP,15.98
3548005,Santo Antônio de Posse - SP,10.74
3548054,Santo Antônio do Aracanguá - SP,15.31
3548104,Santo Antônio do Jardim - SP,14.91
3548203,Santo Antônio do Pinhal - SP,13.16
3548302,Santo Expedito - SP,16.0
3548401,Santópolis do Aguapeí - SP,13.67
3548500,Santos - SP,6.36
3548609,São Bento do Sapucaí - SP,13.73
3548708,São Bernardo do Campo - SP,6.71
3548807,São Caetano do Sul - SP,5.71
3548906,São Carlos - SP,8.36
3549003,São Francisco - SP,19.35
3549102,São João da Boa Vista - SP,9.26
3549201,São João das Duas Pontes - SP,16.11
3549250,São João de Iracema - SP,11.81
3549300,São João do Pau d'Alho - SP,15.8
3549409,São Joaquim da Barra - SP,9.9
3549508,São José da Bela Vista - SP,20.15
3549607,São José do Barreiro - SP,24.62
3549706,São José do Rio Pardo - SP,12.62
3549805,São José do Rio Preto - SP,8.62
3549904,São José dos Campos - SP,6.42
3549953,São Lourenço da Serra - SP,17.78
3550001,São Luiz do Paraitinga - SP,23.49
3550100,São Manuel - SP,11.44
3550209,São Miguel Arcanjo - SP,22.29
3550308,São Paulo - SP,8.19
3550407,São Pedro - SP,11.42
3550506,São Pedro do Turvo - SP,16.15
3550605,São Roque - SP,10.81
3550704,São Sebastião - SP,8.04
3550803,São Sebastião da Grama - SP,20.22
3550902,São Simão - SP,11.87
3551009,São Vicente - SP,10.2
3551108,Sarapuí - SP,17.64
3551207,Sarutaiá - SP,21.81
3551306,Sebastianópolis do Sul - SP,16.17
3551405,Serra Azul - SP,11.02
3551504,Serrana - SP,8.55
3551603,Serra Negra - SP,10.01
3551702,Sertãozinho - SP,8.75
3551801,Sete Barras - SP,24.66
3551900,Severínia - SP,7.65
3552007,Silveiras - SP,27.31
3552106,Socorro - SP,13.25
3552205,Sorocaba - SP,7.03
3552304,Sud Mennucci - SP,13.98
3552403,Sumaré - SP,8.33
3552502,Suzano - SP,8.92
3552551,Suzanápolis - SP,13.05
3552601,Tabapuã - SP,15.72
3552700,Tabatinga - SP,14.02
3552809,Taboão da Serra - SP,8.17
3552908,Taciba - SP,10.71
3553005,Taguaí - SP,13.64
3553104,Taiaçu - SP,14.38
3553203,Taiúva - SP,16.71
3553302,Tambaú - SP,12.09
3553401,Tanabi - SP,14.23
3553500,Tapiraí - SP,20.15
3553609,Tapiratiba - SP,13.13
3553658,Taquaral - SP,12.54
3553708,Taquaritinga - SP,12.77
3553807,Taquarituba - SP,15.24
3553856,Taquarivaí - SP,15.39
3553906,Tarabai - SP,14.99
3553955,Tarumã - SP,10.4
3554003,Tatuí - SP,9.54
3554102,Taubaté - SP,9.37
3554201,Tejupá - SP,30.2
3554300,Teodoro Sampaio - SP,12.41
3554409,Terra Roxa - SP,13.46
3554508,Tietê - SP,6.8
3554607,Timburi - SP,22.36
3554656,Torre de Pedra - SP,18.8
3554706,Torrinha - SP,17.56
3554755,Trabiju - SP,11.71
3554805,Tremembé - SP,9.45
3554904,Três Fronteiras - SP,13.41
3554953,Tuiuti - SP,18.72
3555000,Tupã - SP,12.93
3555109,Tupi Paulista - SP,13.38
3555208,Turiúba - SP,17.33
3555307,Turmalina - SP,18.93
3555356,Ubarana - SP,13.63
3555406,Ubatuba - SP,8.74
3555505,Ubirajara - SP,15.98
3555604,Uchoa - SP,13.84
3555703,União Paulista - SP,10.77
3555802,Urânia - SP,16.5
3555901,Uru - SP,15.58
3556008,Urupês - SP,13.66
3556107,Valentim Gentil - SP,9.49
3556206,Valinhos - SP,7.14
3556305,Valparaíso - SP,12.57
3556354,Vargem - SP,14.23
3556404,Vargem Grande do Sul - SP,12.94
3556453,Vargem Grande Paulista - SP,6.3
3556503,Várzea Paulista - SP,8.82
3556602,Vera Cruz - SP,16.68
3556701,Vinhedo - SP,5.72
3556800,Viradouro - SP,11.27
3556909,Vista Alegre do Alto - SP,9.67
3556958,Vitória Brasil - SP,15.3
3557006,Votorantim - SP,7.77
3557105,Votuporanga - SP,9.82
3557154,Zacarias - SP,14.87
3557204,Chavantes - SP,13.79
3557303,Estiva Gerbi - SP,11.12
4100103,Abatiá - PR,29.12
4100202,Adrianópolis - PR,20.06
4100301,Agudos do Sul - PR,11.94
4100400,Almirante Tamandaré - PR,9.38
4100459,Altamira do Paraná - PR,26.07
4100509,Altônia - PR,14.65
4100608,Alto Paraná - PR,18.96
4100707,Alto Piquiri - PR,13.67
4100806,Alvorada do Sul - PR,14.06
4100905,Amaporã - PR,29.31
4101002,Ampére - PR,8.94
4101051,Anahy - PR,21.59
4101101,Andirá - PR,13.23
4101150,Ângulo - PR,20.62
4101200,Antonina - PR,19.03
4101309,Antônio Olinto - PR,27.77
4101408,Apucarana - PR,10.82
4101507,Arapongas - PR,10.88
4101606,Arapoti - PR,16.29
4101655,Arapuã - PR,29.24
4101705,Araruna - PR,15.11
4101804,Araucária - PR,9.22
4101853,Ariranha do Ivaí - PR,23.6
4101903,Assaí - PR,13.37
4102000,Assis Chateaubriand - PR,12.16
4102109,Astorga - PR,12.27
4102208,Atalaia - PR,20.29
4102307,Balsa Nova - PR,13.19
4102406,Bandeirantes - PR,15.05
4102505,Barbosa Ferraz - PR,26.27
4102604,Barracão - PR,10.26
4102703,Barra do Jacaré - PR,20.86
4102752,Bela Vista da Caroba - PR,21.49
4102802,Bela Vista do Paraíso - PR,14.63
4102901,Bituruna - PR,14.89
4103008,Boa Esperança - PR,10.04
4103024,Boa Esperança do Iguaçu - PR,20.05
4103040,Boa Ventura de São Roque - PR,23.37
4103057,Boa Vista da Aparecida - PR,16.98
4103107,Bocaiúva do Sul - PR,16.57
4103156,Bom Jesus do Sul - PR,24.68
4103206,Bom Sucesso - PR,16.24
4103222,Bom Sucesso do Sul - PR,13.12
4103305,Borrazópolis - PR,18.99
4103354,Braganey - PR,16.93
4103370,Brasilândia do Sul - PR,15.92
4103404,Cafeara - PR,16.67
4103453,Cafelândia - PR,6.9
4103479,Cafezal do Sul - PR,24.61
4103503,Califórnia - PR,19.01
4103602,Cambará - PR,11.61
4103701,Cambé - PR,8.89
4103800,Cambira - PR,16.14
4103909,Campina da Lagoa - PR,14.72
4103958,Campina do Simão - PR,40.75
4104006,Campina Grande do Sul - PR,10.56
4104055,Campo Bonito - PR,14.5
4104105,Campo do Tenente - PR,13.61
4104204,Campo Largo - PR,11.41
4104253,Campo Magro - PR,8.68
4104303,Campo Mourão - PR,10.03
4104402,Cândido de Abreu - PR,21.52
4104428,Candói - PR,25.0
4104451,Cantagalo - PR,21.34
4104501,Capanema - PR,7.74
4104600,Capitão Leônidas Marques - PR,11.81
4104659,Carambeí - PR,12.74
4104709,Carlópolis - PR,19.41
4104808,Cascavel - PR,6.83
4104907,Castro - PR,13.68
4105003,Catanduvas - PR,15.79
4105102,Centenário do Sul - PR,18.0
4105201,Cerro Azul - PR,28.27
4105300,Céu Azul - PR,9.64
4105409,Chopinzinho - PR,13.8
4105508,Cianorte - PR,8.49
4105607,Cidade Gaúcha - PR,12.55
4105706,Clevelândia - PR,20.42
4105805,Colombo - PR,8.72
4105904,Colorado - PR,12.99
4106001,Congonhinhas - PR,18.66
4106100,Conselheiro Mairinck - PR,19.31
4106209,Contenda - PR,16.47
4106308,Corbélia - PR,11.34
4106407,Cornélio Procópio - PR,12.3
4106456,Coronel Domingos Soares - PR,24.71
4106506,Coronel Vivida - PR,10.3
4106555,Corumbataí do Sul - PR,22.93
4106571,Cruzeiro do Iguaçu - PR,17.12
4106605,Cruzeiro do Oeste - PR,15.6
4106704,Cruzeiro do Sul - PR,17.17
4106803,Cruz Machado - PR,29.4
4106852,Cruzmaltina - PR,25.84
4106902,Curitiba - PR,5.82
4107009,Curiúva - PR,21.79
4107108,Diamante do Norte - PR,10.24
4107124,Diamante do Sul - PR,31.78
4107157,Diamante D'Oeste - PR,25.12
4107207,Dois Vizinhos - PR,7.58
4107256,Douradina - PR,13.49
4107306,Doutor Camargo - PR,15.27
4107405,Enéas Marques - PR,13.94
4107504,Engenheiro Beltrão - PR,18.71
4107520,Esperança Nova - PR,13.96
4107538,Entre Rios do Oeste - PR,7.31
4107546,Espigão Alto do Iguaçu - PR,25.3
4107553,Farol - PR,26.72
4107603,Faxinal - PR,16.66
4107652,Fazenda Rio Grande - PR,7.52
4107702,Fênix - PR,22.22
4107736,Fernandes Pinheiro - PR,22.19
4107751,Figueira - PR,18.93
4107801,Floraí - PR,17.17
4107850,Flor da Serra do Sul - PR,18.19
4107900,Floresta - PR,13.53
4108007,Florestópolis - PR,14.06
4108106,Flórida - PR,24.56
4108205,Formosa do Oeste - PR,12.87
4108304,Foz do Iguaçu - PR,7.35
4108320,Francisco Alves - PR,11.74
4108403,Francisco Beltrão - PR,8.66
4108452,Foz do Jordão - PR,16.34
4108502,General Carneiro - PR,17.43
4108551,Godoy Moreira - PR,33.11
4108601,Goioerê - PR,13.81
4108650,Goioxim - PR,23.25
4108700,Grandes Rios - PR,27.06
4108809,Guaíra - PR,10.89
4108908,Guairaçá - PR,14.78
4108957,Guamiranga - PR,17.23
4109005,Guapirama - PR,16.08
4109104,Guaporema - PR,9.24
4109203,Guaraci - PR,10.26
4109302,Guaraniaçu - PR,23.87
4109401,Guarapuava - PR,11.23
4109500,Guaraqueçaba - PR,19.63
4109609,Guaratuba - PR,9.24
4109658,Honório Serpa - PR,19.47
4109708,Ibaiti - PR,16.58
4109757,Ibema - PR,11.83
4109807,Ibiporã - PR,13.08
4109906,Icaraíma - PR,12.27
4110003,Iguaraçu - PR,11.59
4110052,Iguatu - PR,24.88
4110078,Imbaú - PR,15.42
4110102,Imbituva - PR,13.49
4110201,Inácio Martins - PR,26.43
4110300,Inajá - PR,43.67
4110409,Indianópolis - PR,20.02
4110508,Ipiranga - PR,13.37
4110607,Iporã - PR,14.53
4110656,Iracema do Oeste - PR,19.52
4110706,Irati - PR,14.61
4110805,Iretama - PR,22.15
4110904,Itaguajé - PR,21.31
4110953,Itaipulândia - PR,8.93
4111001,Itambaracá - PR,17.33
4111100,Itambé - PR,11.31
4111209,Itapejara d'Oeste - PR,12.45
4111258,Itaperuçu - PR,22.44
4111308,Itaúna do Sul - PR,15.61
4111407,Ivaí - PR,15.39
4111506,Ivaiporã - PR,14.15
4111555,Ivaté - PR,13.1
4111605,Ivatuba - PR,12.32
4111704,Jaboti - PR,15.97
4111803,Jacarezinho - PR,9.82
4111902,Jaguapitã - PR,9.58
4112009,Jaguariaíva - PR,12.82
4112108,Jandaia do Sul - PR,15.07
4112207,Janiópolis - PR,20.06
4112306,Japira - PR,15.81
4112405,Japurá - PR,15.21
4112504,Jardim Alegre - PR,22.4
4112603,Jardim Olinda - PR,11.9
4112702,Jataizinho - PR,18.52
4112751,Jesuítas - PR,12.57
4112801,Joaquim Távora - PR,13.92
4112900,Jundiaí do Sul - PR,30.7
4112959,Juranda - PR,11.33
4113007,Jussara - PR,16.25
4113106,Kaloré - PR,17.41
4113205,Lapa - PR,18.87
4113254,Laranjal - PR,43.94
4113304,Laranjeiras do Sul - PR,14.63
4113403,Leópolis - PR,16.42
4113429,Lidianópolis - PR,19.93
4113452,Lindoeste - PR,15.16
4113502,Loanda - PR,11.87
4113601,Lobato - PR,14.47
4113700,Londrina - PR,9.12
4113734,Luiziana - PR,16.37
4113759,Lunardelli - PR,27.34
4113809,Lupionópolis - PR,12.52
4113908,Mallet - PR,21.48
4114005,Mamborê - PR,11.71
4114104,Mandaguaçu - PR,10.53
4114203,Mandaguari - PR,13.78
4114302,Mandirituba - PR,17.11
4114351,Manfrinópolis - PR,18.09
4114401,Mangueirinha - PR,14.67
4114500,Manoel Ribas - PR,17.27
4114609,Marechal Cândido Rondon - PR,7.32
4114708,Maria Helena - PR,21.2
4114807,Marialva - PR,10.23
4114906,Marilândia do Sul - PR,14.27
4115002,Marilena - PR,19.68
4115101,Mariluz - PR,22.13
4115200,Maringá - PR,5.59
4115309,Mariópolis - PR,14.25
4115358,Maripá - PR,6.97
4115408,Marmeleiro - PR,14.42
4115457,Marquinho - PR,18.53
4115507,Marumbi - PR,17.69
4115606,Matelândia - PR,8.07
4115705,Matinhos - PR,10.15
4115739,Mato Rico - PR,26.23
4115754,Mauá da Serra - PR,16.46
4115804,Medianeira - PR,5.6
4115853,Mercedes - PR,7.5
4115903,Mirador - PR,19.8
4116000,Miraselva - PR,16.51
4116059,Missal - PR,8.01
4116109,Moreira Sales - PR,26.19
4116208,Morretes - PR,16.6
4116307,Munhoz de Melo - PR,13.52
4116406,Nossa Senhora das Graças - PR,13.33
4116505,Nova Aliança do Ivaí - PR,26.04
4116604,Nova América da Colina - PR,16.15
4116703,Nova Aurora - PR,8.7
4116802,Nova Cantu - PR,29.05
4116901,Nova Esperança - PR,16.03
4116950,Nova Esperança do Sudoeste - PR,15.47
4117008,Nova Fátima - PR,14.45
4117057,Nova Laranjeiras - PR,26.1
4117107,Nova Londrina - PR,11.99
4117206,Nova Olímpia - PR,15.92
4117214,Nova Santa Bárbara - PR,9.75
4117222,Nova Santa Rosa - PR,9.47
4117255,Nova Prata do Iguaçu - PR,7.08
4117271,Nova Tebas - PR,25.94
4117297,Novo Itacolomi - PR,17.93
4117305,Ortigueira - PR,28.2
4117404,Ourizona - PR,17.98
4117453,Ouro Verde do Oeste - PR,17.77
4117503,Paiçandu - PR,10.53
4117602,Palmas - PR,12.54
4117701,Palmeira - PR,13.81
4117800,Palmital - PR,31.47
4117909,Palotina - PR,7.09
4118006,Paraíso do Norte - PR,13.63
4118105,Paranacity - PR,12.62
4118204,Paranaguá - PR,9.66
4118303,Paranapoema - PR,14.87
4118402,Paranavaí - PR,11.05
4118451,Pato Bragado - PR,8.46
4118501,Pato Branco - PR,5.34
4118600,Paula Freitas - PR,23.18
4118709,Paulo Frontin - PR,23.77
4118808,Peabiru - PR,15.6
4118857,Perobal - PR,13.75
4118907,Pérola - PR,12.49
4119004,Pérola d'Oeste - PR,11.11
4119103,Piên - PR,11.98
4119152,Pinhais - PR,6.58
4119202,Pinhalão - PR,21.79
4119251,Pinhal de São Bento - PR,16.63
4119301,Pinhão - PR,27.12
4119400,Piraí do Sul - PR,17.44
4119509,Piraquara - PR,7.09
4119608,Pitanga - PR,18.09
4119657,Pitangueiras - PR,12.33
4119707,Planaltina do Paraná - PR,18.13
4119806,Planalto - PR,8.86
4119905,Ponta Grossa - PR,9.74
4119954,Pontal do Paraná - PR,7.89
4120002,Porecatu - PR,12.14
4120101,Porto Amazonas - PR,12.7
4120150,Porto Barreiro - PR,19.51
4120200,Porto Rico - PR,11.06
4120309,Porto Vitória - PR,11.39
4120333,Prado Ferreira - PR,14.77
4120358,Pranchita - PR,10.8
4120408,Presidente Castelo Branco - PR,12.07
4120507,Primeiro de Maio - PR,14.86
4120606,Prudentópolis - PR,17.54
4120655,Quarto Centenário - PR,12.86
4120705,Quatiguá - PR,15.34
4120804,Quatro Barras - PR,6.91
4120853,Quatro Pontes - PR,6.01
4120903,Quedas do Iguaçu - PR,15.09
4121000,Querência do Norte - PR,13.5
4121109,Quinta do Sol - PR,14.13
4121208,Quitandinha - PR,18.79
4121257,Ramilândia - PR,18.21
4121307,Rancho Alegre - PR,19.26
4121356,Rancho Alegre D'Oeste - PR,12.28
4121406,Realeza - PR,8.53
4121505,Rebouças - PR,21.99
4121604,Renascença - PR,13.35
4121703,Reserva - PR,24.04
4121752,Reserva do Iguaçu - PR,21.61
4121802,Ribeirão Claro - PR,8.48
4121901,Ribeirão do Pinhal - PR,25.21
4122008,Rio Azul - PR,25.31
4122107,Rio Bom - PR,27.27
4122156,Rio Bonito do Iguaçu - PR,13.7
4122172,Rio Branco do Ivaí - PR,20.93
4122206,Rio Branco do Sul - PR,30.28
4122305,Rio Negro - PR,9.46
4122404,Rolândia - PR,11.27
4122503,Roncador - PR,24.43
4122602,Rondon - PR,20.72
4122651,Rosário do Ivaí - PR,23.3
4122701,Sabáudia - PR,12.59
4122800,Salgado Filho - PR,21.45
4122909,Salto do Itararé - PR,26.61
4123006,Salto do Lontra - PR,13.63
4123105,Santa Amélia - PR,20.03
4123204,Santa Cecília do Pavão - PR,21.6
4123303,Santa Cruz de Monte Castelo - PR,19.68
4123402,Santa Fé - PR,12.44
4123501,Santa Helena - PR,7.53
4123600,Santa Inês - PR,16.54
4123709,Santa Isabel do Ivaí - PR,15.66
4123808,Santa Izabel do Oeste - PR,14.68
4123824,Santa Lúcia - PR,21.81
4123857,Santa Maria do Oeste - PR,35.72
4123907,Santa Mariana - PR,17.02
4123956,Santa Mônica - PR,21.01
4124004,Santana do Itararé - PR,20.15
4124020,Santa Tereza do Oeste - PR,8.55
4124053,Santa Terezinha de Itaipu - PR,9.35
4124103,Santo Antônio da Platina - PR,16.84
4124202,Santo Antônio do Caiuá - PR,16.63
4124301,Santo Antônio do Paraíso - PR,15.51
4124400,Santo Antônio do Sudoeste - PR,8.99
4124509,Santo Inácio - PR,8.0
4124608,São Carlos do Ivaí - PR,13.34
4124707,São Jerônimo da Serra - PR,21.16
4124806,São João - PR,11.59
4124905,São João do Caiuá - PR,17.21
4125001,São João do Ivaí - PR,16.26
4125100,São João do Triunfo - PR,20.62
4125209,São Jorge d'Oeste - PR,9.7
4125308,São Jorge do Ivaí - PR,12.47
4125357,São Jorge do Patrocínio - PR,19.63
4125407,São José da Boa Vista - PR,20.85
4125456,São José das Palmeiras - PR,13.17
4125506,São José dos Pinhais - PR,6.87
4125555,São Manoel do Paraná - PR,27.6
4125605,São Mateus do Sul - PR,17.84
4125704,São Miguel do Iguaçu - PR,10.43
4125753,São Pedro do Iguaçu - PR,13.2
4125803,São Pedro do Ivaí - PR,14.49
4125902,São Pedro do Paraná - PR,13.92
4126009,São Sebastião da Amoreira - PR,15.42
4126108,São Tomé - PR,18.38
4126207,Sapopema - PR,16.99
4126256,Sarandi - PR,7.55
4126272,Saudade do Iguaçu - PR,15.29
4126306,Sengés - PR,14.77
4126355,Serranópolis do Iguaçu - PR,10.21
4126405,Sertaneja - PR,12.96
4126504,Sertanópolis - PR,13.67
4126603,Siqueira Campos - PR,12.89
4126652,Sulina - PR,16.55
4126678,Tamarana - PR,26.15
4126702,Tamboara - PR,15.71
4126801,Tapejara - PR,15.43
4126900,Tapira - PR,20.73
4127007,Teixeira Soares - PR,14.04
4127106,Telêmaco Borba - PR,7.69
4127205,Terra Boa - PR,15.04
4127304,Terra Rica - PR,13.79
4127403,Terra Roxa - PR,13.97
4127502,Tibagi - PR,16.71
4127601,Tijucas do Sul - PR,17.18
4127700,Toledo - PR,5.81
4127809,Tomazina - PR,18.2
4127858,Três Barras do Paraná - PR,14.48
4127882,Tunas do Paraná - PR,16.21
4127908,Tuneiras do Oeste - PR,15.93
4127957,Tupãssi - PR,11.56
4127965,Turvo - PR,20.0
4128005,Ubiratã - PR,12.11
4128104,Umuarama - PR,10.55
4128203,União da Vitória - PR,10.16
4128302,Uniflor - PR,18.98
4128401,Uraí - PR,18.13
4128500,Wenceslau Braz - PR,18.04
4128534,Ventania - PR,21.73
4128559,Vera Cruz do Oeste - PR,12.42
4128609,Verê - PR,11.2
4128625,Alto Paraíso - PR,13.64
4128633,Doutor Ulysses - PR,35.29
4128658,Virmond - PR,31.19
4128708,Vitorino - PR,13.36
4128807,Xambrê - PR,19.53
4200051,Abdon Batista - SC,10.87
4200101,Abelardo Luz - SC,11.48
4200200,Agrolândia - SC,8.96
4200309,Agronômica - SC,5.11
4200408,Água Doce - SC,12.96
4200507,Águas de Chapecó - SC,18.99
4200556,Águas Frias - SC,12.57
4200606,Águas Mornas - SC,15.16
4200705,Alfredo Wagner - SC,16.38
4200754,Alto Bela Vista - SC,17.38
4200804,Anchieta - SC,8.33
4200903,Angelina - SC,13.51
4201000,Anita Garibaldi - SC,19.09
4201109,Anitápolis - SC,12.23
4201208,Antônio Carlos - SC,11.23
4201257,Apiúna - SC,5.37
4201273,Arabutã - SC,16.81
4201307,Araquari - SC,9.03
4201406,Araranguá - SC,7.96
4201505,Armazém - SC,11.48
4201604,Arroio Trinta - SC,9.49
4201653,Arvoredo - SC,13.92
4201703,Ascurra - SC,11.81
4201802,Atalanta - SC,10.4
4201901,Aurora - SC,15.7
4201950,Balneário Arroio do Silva - SC,7.95
4202008,Balneário Camboriú - SC,3.61
4202057,Balneário Barra do Sul - SC,9.29
4202073,Balneário Gaivota - SC,10.04
4202081,Bandeirante - SC,20.14
4202099,Barra Bonita - SC,18.27
4202107,Barra Velha - SC,6.59
4202131,Bela Vista do Toldo - SC,25.9
4202156,Belmonte - SC,14.78
4202206,Benedito Novo - SC,11.82
4202305,Biguaçu - SC,7.7
4202404,Blumenau - SC,4.32
4202438,Bocaina do Sul - SC,29.08
4202453,Bombinhas - SC,3.88
4202503,Bom Jardim da Serra - SC,13.82
4202537,Bom Jesus - SC,15.9
4202578,Bom Jesus do Oeste - SC,16.13
4202602,Bom Retiro - SC,8.96
4202701,Botuverá - SC,9.97
4202800,Braço do Norte - SC,4.96
4202859,Braço do Trombudo - SC,14.86
4202875,Brunópolis - SC,26.07
4202909,Brusque - SC,6.25
4203006,Caçador - SC,7.34
4203105,Caibi - SC,12.06
4203154,Calmon - SC,20.21
4203204,Camboriú - SC,5.02
4203253,Capão Alto - SC,25.05
4203303,Campo Alegre - SC,10.61
4203402,Campo Belo do Sul - SC,18.54
4203501,Campo Erê - SC,14.02
4203600,Campos Novos - SC,8.44
4203709,Canelinha - SC,11.46
4203808,Canoinhas - SC,13.85
4203907,Capinzal - SC,17.46
4203956,Capivari de Baixo - SC,7.92
4204004,Catanduvas - SC,7.85
4204103,Caxambu do Sul - SC,16.41
4204152,Celso Ramos - SC,18.72
4204178,Cerro Negro - SC,29.49
4204194,Chapadão do Lageado - SC,9.33
4204202,Chapecó - SC,6.16
4204251,Cocal do Sul - SC,7.27
4204301,Concórdia - SC,9.26
4204350,Cordilheira Alta - SC,8.95
4204400,Coronel Freitas - SC,7.63
4204459,Coronel Martins - SC,18.87
4204509,Corupá - SC,11.29
4204558,Correia Pinto - SC,14.11
4204608,Criciúma - SC,5.98
4204707,Cunha Porã - SC,11.76
4204756,Cunhataí - SC,16.36
4204806,Curitibanos - SC,10.73
4204905,Descanso - SC,11.18
4205001,Dionísio Cerqueira - SC,12.24
4205100,Dona Emma - SC,18.29
4205159,Doutor Pedrinho - SC,10.86
4205175,Entre Rios - SC,26.85
4205191,Ermo - SC,14.46
4205209,Erval Velho - SC,17.33
4205308,Faxinal dos Guedes - SC,9.04
4205357,Flor do Sertão - SC,19.16
4205407,Florianópolis - SC,4.19
4205431,Formosa do Sul - SC,11.24
4205456,Forquilhinha - SC,4.63
4205506,Fraiburgo - SC,9.89
4205555,Frei Rogério - SC,13.97
4205605,Galvão - SC,14.62
4205704,Garopaba - SC,6.31
4205803,Garuva - SC,7.8
4205902,Gaspar - SC,6.42
4206009,Governador Celso Ramos - SC,11.67
4206108,Grão-Pará - SC,10.65
4206207,Gravatal - SC,10.39
4206306,Guabiruba - SC,7.59
4206405,Guaraciaba - SC,9.61
4206504,Guaramirim - SC,5.87
4206603,Guarujá do Sul - SC,8.89
4206652,Guatambú - SC,13.56
4206702,Herval d'Oeste - SC,9.85
4206751,Ibiam - SC,11.47
4206801,Ibicaré - SC,16.79
4206900,Ibirama - SC,8.29
4207007,Içara - SC,7.62
4207106,Ilhota - SC,6.92
4207205,Imaruí - SC,18.4
4207304,Imbituba - SC,8.22
4207403,Imbuia - SC,8.91
4207502,Indaial - SC,5.28
4207577,Iomerê - SC,6.94
4207601,Ipira - SC,15.9
4207650,Iporã do Oeste - SC,11.22
4207684,Ipuaçu - SC,30.14
4207700,Ipumirim - SC,10.03
4207759,Iraceminha - SC,20.55
4207809,Irani - SC,11.49
4207858,Irati - SC,19.44
4207908,Irineópolis - SC,13.77
4208005,Itá - SC,8.61
4208104,Itaiópolis - SC,11.87
4208203,Itajaí - SC,5.19
4208302,Itapema - SC,4.19
4208401,Itapiranga - SC,6.48
4208450,Itapoá - SC,9.88
4208500,Ituporanga - SC,7.83
4208609,Jaborá - SC,13.94
4208708,Jacinto Machado - SC,13.21
4208807,Jaguaruna - SC,11.67
4208906,Jaraguá do Sul - SC,4.64
4208955,Jardinópolis - SC,13.61
4209003,Joaçaba - SC,7.14
4209102,Joinville - SC,5.93
4209151,José Boiteux - SC,11.34
4209177,Jupiá - SC,14.23
4209201,Lacerdópolis - SC,10.36
4209300,Lages - SC,9.37
4209409,Laguna - SC,10.29
4209458,Lajeado Grande - SC,14.7
4209508,Laurentino - SC,7.25
4209607,Lauro Müller - SC,11.27
4209706,Lebon Régis - SC,14.64
4209805,Leoberto Leal - SC,11.49
